job_id,job_title,field_name,field_type,label,required,placeholder,options,selector
prepress-operator-hr99293,Prepress Operator - (HR99293),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_692721380
prepress-operator-hr99293,Prepress Operator - (HR99293),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),Age,select,Age,False,Age,,"[name=""Age""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),salary,text,salary,False,,,#salary35288
prepress-operator-hr99293,Prepress Operator - (HR99293),gender,select,Gender,False,Gender,,"[name=""gender""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),industry,select,Industry,False,Industry,,"[name=""industry""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
prepress-operator-hr99293,Prepress Operator - (HR99293),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),job_id,hidden,job_id,False,,,"[name=""job_id""]"
prepress-operator-hr99293,Prepress Operator - (HR99293),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_537226212
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),Age,select,Age,False,Age,,"[name=""Age""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),salary,text,salary,False,,,#salary13446
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),gender,select,Gender,False,Gender,,"[name=""gender""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),industry,select,Industry,False,Industry,,"[name=""industry""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),job_id,hidden,job_id,False,,,"[name=""job_id""]"
staff-accountant-e-commerce-multi-client-hr58050,Staff Accountant (E-commerce)/ Multi Client - (HR58050),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_902302587
customer-service-representative-hr65969,Customer Service Representative - (HR65969),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),Age,select,Age,False,Age,,"[name=""Age""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),salary,text,salary,False,,,#salary61871
customer-service-representative-hr65969,Customer Service Representative - (HR65969),gender,select,Gender,False,Gender,,"[name=""gender""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),industry,select,Industry,False,Industry,,"[name=""industry""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
customer-service-representative-hr65969,Customer Service Representative - (HR65969),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),job_id,hidden,job_id,False,,,"[name=""job_id""]"
customer-service-representative-hr65969,Customer Service Representative - (HR65969),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_367724293
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),Age,select,Age,False,Age,,"[name=""Age""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),salary,text,salary,False,,,#salary68387
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),gender,select,Gender,False,Gender,,"[name=""gender""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),industry,select,Industry,False,Industry,,"[name=""industry""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),job_id,hidden,job_id,False,,,"[name=""job_id""]"
business-systems-specialist-hr48483,Business Systems Specialist - (HR48483),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_147866289
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),Age,select,Age,False,Age,,"[name=""Age""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),salary,text,salary,False,,,#salary97412
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),gender,select,Gender,False,Gender,,"[name=""gender""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),industry,select,Industry,False,Industry,,"[name=""industry""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),job_id,hidden,job_id,False,,,"[name=""job_id""]"
organic-social-media-community-growth-manager-hr69500,Tiktok organic Social Media Growth Manager- (HR69500),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_654418921
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),Age,select,Age,False,Age,,"[name=""Age""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),salary,text,salary,False,,,#salary67958
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),gender,select,Gender,False,Gender,,"[name=""gender""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),industry,select,Industry,False,Industry,,"[name=""industry""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),job_id,hidden,job_id,False,,,"[name=""job_id""]"
social-growth-strategist-content-lead-hr59612,Social Growth Strategist & Content Lead - (HR59612),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_266991931
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),Age,select,Age,False,Age,,"[name=""Age""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),salary,text,salary,False,,,#salary44682
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),gender,select,Gender,False,Gender,,"[name=""gender""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),industry,select,Industry,False,Industry,,"[name=""industry""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),job_id,hidden,job_id,False,,,"[name=""job_id""]"
sales-development-representative-sdr-hr67938,Sales Development Representative (SDR) - (HR67938),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_203925539
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),Age,select,Age,False,Age,,"[name=""Age""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),salary,text,salary,False,,,#salary61778
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),gender,select,Gender,False,Gender,,"[name=""gender""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),industry,select,Industry,False,Industry,,"[name=""industry""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),job_id,hidden,job_id,False,,,"[name=""job_id""]"
bookkeeper-senior-level-hr88399,Bookkeeper (Senior-Level) - (HR88399),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_623688846
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),Age,select,Age,False,Age,,"[name=""Age""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),salary,text,salary,False,,,#salary86929
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),gender,select,Gender,False,Gender,,"[name=""gender""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),industry,select,Industry,False,Industry,,"[name=""industry""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),job_id,hidden,job_id,False,,,"[name=""job_id""]"
customer-service-representative-full-time-wg14193,Customer Service Representative (Full-Time) - (WG14193),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_224451511
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),Age,select,Age,False,Age,,"[name=""Age""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),salary,text,salary,False,,,#salary17639
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),gender,select,Gender,False,Gender,,"[name=""gender""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),industry,select,Industry,False,Industry,,"[name=""industry""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),job_id,hidden,job_id,False,,,"[name=""job_id""]"
property-maintenance-coordinator-hr86751,Property Maintenance Coordinator - (HR86751),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_589885953
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),Age,select,Age,False,Age,,"[name=""Age""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),salary,text,salary,False,,,#salary40114
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),gender,select,Gender,False,Gender,,"[name=""gender""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),industry,select,Industry,False,Industry,,"[name=""industry""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),job_id,hidden,job_id,False,,,"[name=""job_id""]"
insurance-verification-specialist-hr72561,Insurance Verification Specialist - (HR72561),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
project-manager-hr64642,Project Manager - (HR64642),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
project-manager-hr64642,Project Manager - (HR64642),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
project-manager-hr64642,Project Manager - (HR64642),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
project-manager-hr64642,Project Manager - (HR64642),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_499575355
project-manager-hr64642,Project Manager - (HR64642),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
project-manager-hr64642,Project Manager - (HR64642),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
project-manager-hr64642,Project Manager - (HR64642),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
project-manager-hr64642,Project Manager - (HR64642),Age,select,Age,False,Age,,"[name=""Age""]"
project-manager-hr64642,Project Manager - (HR64642),salary,text,salary,False,,,#salary18522
project-manager-hr64642,Project Manager - (HR64642),gender,select,Gender,False,Gender,,"[name=""gender""]"
project-manager-hr64642,Project Manager - (HR64642),industry,select,Industry,False,Industry,,"[name=""industry""]"
project-manager-hr64642,Project Manager - (HR64642),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
project-manager-hr64642,Project Manager - (HR64642),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
project-manager-hr64642,Project Manager - (HR64642),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
project-manager-hr64642,Project Manager - (HR64642),job_id,hidden,job_id,False,,,"[name=""job_id""]"
project-manager-hr64642,Project Manager - (HR64642),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
accountant-hr82128,Accountant - (HR82128),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
accountant-hr82128,Accountant - (HR82128),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
accountant-hr82128,Accountant - (HR82128),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
accountant-hr82128,Accountant - (HR82128),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_552965541
accountant-hr82128,Accountant - (HR82128),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
accountant-hr82128,Accountant - (HR82128),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
accountant-hr82128,Accountant - (HR82128),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
accountant-hr82128,Accountant - (HR82128),Age,select,Age,False,Age,,"[name=""Age""]"
accountant-hr82128,Accountant - (HR82128),salary,text,salary,False,,,#salary20558
